time_stamp,turbine_id,wind_speed_avg,power_avg,rotor_speed_avg,gearbox_bearing_temperature_avg,ambient_temperature_avg,status_code
2024-01-02T23:40:00Z,EXT-SENVION-01,7.81,851.3,10.37,63.81,13.36,0
2024-01-02T23:50:00Z,EXT-SENVION-01,5.67,319.6,7.32,56.15,12.31,0
2024-01-03T00:00:00Z,EXT-SENVION-01,5.66,320.0,7.28,56.6,12.91,0
2024-01-03T00:10:00Z,EXT-SENVION-01,8.43,1080.3,11.17,68.31,10.53,0
2024-01-03T00:20:00Z,EXT-SENVION-01,9.93,1776.3,12.61,78.45,13.24,0
2024-01-03T00:30:00Z,EXT-SENVION-01,9.58,1549.3,12.54,75.52,12.24,0
2024-01-03T00:40:00Z,EXT-SENVION-01,0.7,0.0,0.0,52.73,11.99,0
2024-01-03T00:50:00Z,EXT-SENVION-01,3.72,106.3,4.24,55.47,14.54,0
2024-01-03T01:00:00Z,EXT-SENVION-01,4.56,194.5,5.92,57.25,13.57,0
2024-01-03T01:10:00Z,EXT-SENVION-01,6.76,551.3,8.74,56.12,14.19,0
2024-01-03T01:20:00Z,EXT-SENVION-01,5.16,226.1,6.52,54.69,14.36,0
2024-01-03T01:30:00Z,EXT-SENVION-01,5.0,257.3,6.58,56.15,15.29,0
2024-01-03T01:40:00Z,EXT-SENVION-01,6.81,572.3,9.15,61.03,14.18,0
2024-01-03T01:50:00Z,EXT-SENVION-01,10.0,1788.3,12.84,78.56,15.68,0
2024-01-03T02:00:00Z,EXT-SENVION-01,1.07,0.0,0.0,51.57,14.21,0
2024-01-03T02:10:00Z,EXT-SENVION-01,11.44,2050.0,14.96,82.9,18.39,0
2024-01-03T02:20:00Z,EXT-SENVION-01,5.27,278.1,7.1,57.09,16.89,0
2024-01-03T02:30:00Z,EXT-SENVION-01,4.83,182.0,6.31,55.47,15.21,0
2024-01-03T02:40:00Z,EXT-SENVION-01,6.92,593.9,9.21,61.28,16.74,0
2024-01-03T02:50:00Z,EXT-SENVION-01,16.57,2055.6,16.0,82.19,17.82,0
2024-01-03T03:00:00Z,EXT-SENVION-01,4.31,151.8,5.55,55.44,17.36,0
2024-01-03T03:10:00Z,EXT-SENVION-01,2.81,0.0,0.0,55.05,14.59,0
2024-01-03T03:20:00Z,EXT-SENVION-01,12.99,2033.4,16.0,84.24,17.5,0
2024-01-03T03:30:00Z,EXT-SENVION-01,5.77,378.9,7.42,60.2,18.43,0
2024-01-03T03:40:00Z,EXT-SENVION-01,4.48,188.8,5.89,56.84,17.14,0
2024-01-03T03:50:00Z,EXT-SENVION-01,1.96,0.0,0.0,52.68,17.33,0
2024-01-03T04:00:00Z,EXT-SENVION-01,2.44,0.0,0.0,53.28,17.27,0
2024-01-03T04:10:00Z,EXT-SENVION-01,3.32,51.5,4.33,55.67,17.82,0
2024-01-03T04:20:00Z,EXT-SENVION-01,7.4,718.7,9.72,63.66,17.36,0
2024-01-03T04:30:00Z,EXT-SENVION-01,3.06,49.8,3.92,53.29,17.3,0
2024-01-03T04:40:00Z,EXT-SENVION-01,6.65,500.5,8.68,59.9,17.46,0
2024-01-03T04:50:00Z,EXT-SENVION-01,9.5,1549.7,12.4,76.06,16.29,0
2024-01-03T05:00:00Z,EXT-SENVION-01,8.23,986.2,10.81,69.97,18.62,0
2024-01-03T05:10:00Z,EXT-SENVION-01,5.25,262.1,6.88,58.38,19.31,0
2024-01-03T05:20:00Z,EXT-SENVION-01,6.91,623.8,9.17,64.99,19.95,0
2024-01-03T05:30:00Z,EXT-SENVION-01,6.97,627.4,9.0,64.57,19.54,0
2024-01-03T05:40:00Z,EXT-SENVION-01,8.44,1070.4,10.75,69.62,18.95,0
2024-01-03T05:50:00Z,EXT-SENVION-01,12.91,2051.8,16.0,84.45,18.88,0
2024-01-03T06:00:00Z,EXT-SENVION-01,7.55,777.5,9.6,67.26,18.79,0
2024-01-03T06:10:00Z,EXT-SENVION-01,11.38,2050.0,14.84,86.07,18.21,0
2024-01-03T06:20:00Z,EXT-SENVION-01,4.79,222.1,6.17,56.69,18.43,0
2024-01-03T06:30:00Z,EXT-SENVION-01,8.03,885.1,10.35,65.19,17.09,0
2024-01-03T06:40:00Z,EXT-SENVION-01,10.49,2050.0,13.7,84.79,17.43,0
2024-01-03T06:50:00Z,EXT-SENVION-01,5.48,303.2,7.0,58.79,16.73,0
2024-01-03T07:00:00Z,EXT-SENVION-01,11.32,2050.0,14.52,85.23,18.16,0
2024-01-03T07:10:00Z,EXT-SENVION-01,7.67,792.4,9.57,64.59,18.62,0
2024-01-03T07:20:00Z,EXT-SENVION-01,9.39,1493.8,12.33,78.04,18.27,0
2024-01-03T07:30:00Z,EXT-SENVION-01,5.75,331.3,7.37,61.57,19.26,0
2024-01-03T07:40:00Z,EXT-SENVION-01,6.18,420.9,8.12,58.35,19.17,0
2024-01-03T07:50:00Z,EXT-SENVION-01,7.4,707.7,9.65,62.26,16.97,0
2024-01-03T08:00:00Z,EXT-SENVION-01,7.97,903.0,10.28,65.68,15.96,0
2024-01-03T08:10:00Z,EXT-SENVION-01,5.39,319.8,7.06,58.48,17.45,0
2024-01-03T08:20:00Z,EXT-SENVION-01,7.91,900.8,10.38,68.99,17.15,0
2024-01-03T08:30:00Z,EXT-SENVION-01,9.76,1658.6,12.66,77.7,16.81,0
2024-01-03T08:40:00Z,EXT-SENVION-01,3.06,57.5,4.11,52.68,17.11,0
2024-01-03T08:50:00Z,EXT-SENVION-01,6.92,605.5,8.87,63.68,18.04,0
2024-01-03T09:00:00Z,EXT-SENVION-01,7.78,830.3,10.04,65.13,17.4,0
2024-01-03T09:10:00Z,EXT-SENVION-01,8.74,1233.1,11.14,70.72,16.53,0
2024-01-03T09:20:00Z,EXT-SENVION-01,5.72,336.3,7.33,57.71,16.39,0
2024-01-03T09:30:00Z,EXT-SENVION-01,3.44,79.2,4.55,56.77,17.54,0
2024-01-03T09:40:00Z,EXT-SENVION-01,8.08,959.2,10.56,65.53,15.1,0
2024-01-03T09:50:00Z,EXT-SENVION-01,2.47,0.0,0.0,51.36,13.4,0
2024-01-03T10:00:00Z,EXT-SENVION-01,4.37,149.4,5.62,57.47,15.06,0
2024-01-03T10:10:00Z,EXT-SENVION-01,13.78,2041.1,16.0,84.52,14.77,0
2024-01-03T10:20:00Z,EXT-SENVION-01,2.85,0.0,0.0,53.69,16.24,0
2024-01-03T10:30:00Z,EXT-SENVION-01,13.14,2040.4,16.0,82.54,13.62,0
2024-01-03T10:40:00Z,EXT-SENVION-01,13.87,2043.8,16.0,84.83,13.8,0
2024-01-03T10:50:00Z,EXT-SENVION-01,5.24,249.8,7.08,55.58,13.0,0
2024-01-03T11:00:00Z,EXT-SENVION-01,7.28,674.8,9.66,60.89,12.74,0
2024-01-03T11:10:00Z,EXT-SENVION-01,8.46,1077.2,10.95,67.1,13.32,0
2024-01-03T11:20:00Z,EXT-SENVION-01,4.34,167.8,5.72,52.91,14.69,0
2024-01-03T11:30:00Z,EXT-SENVION-01,8.92,1266.2,11.71,70.41,12.65,0
2024-01-03T11:40:00Z,EXT-SENVION-01,7.05,626.7,8.98,63.01,14.65,0
2024-01-03T11:50:00Z,EXT-SENVION-01,8.66,1165.3,11.41,67.94,12.82,0
2024-01-03T12:00:00Z,EXT-SENVION-01,3.62,119.1,4.6,54.96,13.85,0
2024-01-03T12:10:00Z,EXT-SENVION-01,4.52,140.2,5.93,53.4,9.99,0
2024-01-03T12:20:00Z,EXT-SENVION-01,14.98,2061.0,16.0,79.74,10.59,0
2024-01-03T12:30:00Z,EXT-SENVION-01,4.96,211.4,6.34,52.13,11.23,0
2024-01-03T12:40:00Z,EXT-SENVION-01,10.84,2050.0,14.24,81.78,11.53,0
2024-01-03T12:50:00Z,EXT-SENVION-01,14.16,2055.1,16.0,82.2,9.46,0
2024-01-03T13:00:00Z,EXT-SENVION-01,10.1,1827.2,13.15,78.82,11.91,0
2024-01-03T13:10:00Z,EXT-SENVION-01,7.26,728.0,9.34,59.23,10.19,0
2024-01-03T13:20:00Z,EXT-SENVION-01,1.55,0.0,0.0,48.24,9.6,0
2024-01-03T13:30:00Z,EXT-SENVION-01,10.36,1968.2,13.84,79.16,8.76,0
2024-01-03T13:40:00Z,EXT-SENVION-01,11.78,2050.0,15.37,81.36,10.54,0
2024-01-03T13:50:00Z,EXT-SENVION-01,5.32,297.4,6.86,53.18,9.75,0
2024-01-03T14:00:00Z,EXT-SENVION-01,17.04,2047.1,16.0,78.53,9.64,0
2024-01-03T14:10:00Z,EXT-SENVION-01,12.04,2038.2,15.84,79.35,9.13,0
2024-01-03T14:20:00Z,EXT-SENVION-01,16.41,2079.6,16.0,76.83,7.7,0
2024-01-03T14:30:00Z,EXT-SENVION-01,10.72,2050.0,13.27,80.93,7.99,0
2024-01-03T14:40:00Z,EXT-SENVION-01,12.02,2044.6,15.78,78.2,8.07,0
2024-01-03T14:50:00Z,EXT-SENVION-01,6.7,561.0,9.0,57.09,6.99,0
2024-01-03T15:00:00Z,EXT-SENVION-01,6.49,495.4,8.43,55.58,6.61,0
2024-01-03T15:10:00Z,EXT-SENVION-01,15.07,2056.2,16.0,80.98,6.47,0
2024-01-03T15:20:00Z,EXT-SENVION-01,5.46,296.1,7.17,53.26,7.08,0
2024-01-03T15:30:00Z,EXT-SENVION-01,5.24,248.0,6.88,52.56,5.8,0
2024-01-03T15:40:00Z,EXT-SENVION-01,9.63,1638.8,12.45,75.34,8.82,0
2024-01-03T15:50:00Z,EXT-SENVION-01,5.42,285.5,6.84,52.48,8.33,0
2024-01-03T16:00:00Z,EXT-SENVION-01,9.16,1375.8,11.89,69.32,6.3,0
2024-01-03T16:10:00Z,EXT-SENVION-01,12.17,2056.5,15.92,75.69,4.76,0
2024-01-03T16:20:00Z,EXT-SENVION-01,8.61,1150.3,11.0,62.91,6.1,0
2024-01-03T16:30:00Z,EXT-SENVION-01,8.32,1017.2,10.59,62.27,6.09,0
2024-01-03T16:40:00Z,EXT-SENVION-01,13.71,2070.5,16.0,79.87,6.81,0
2024-01-03T16:50:00Z,EXT-SENVION-01,12.04,2065.2,15.5,78.74,6.36,0
2024-01-03T17:00:00Z,EXT-SENVION-01,4.74,202.8,6.38,51.92,6.66,0
2024-01-03T17:10:00Z,EXT-SENVION-01,9.32,1480.1,12.1,72.71,5.78,0
2024-01-03T17:20:00Z,EXT-SENVION-01,4.27,117.6,5.39,47.44,6.22,0
2024-01-03T17:30:00Z,EXT-SENVION-01,2.94,0.0,0.0,48.16,6.94,0
2024-01-03T17:40:00Z,EXT-SENVION-01,7.69,843.8,9.91,60.49,4.5,0
2024-01-03T17:50:00Z,EXT-SENVION-01,8.67,1171.4,11.35,66.38,5.78,0
2024-01-03T18:00:00Z,EXT-SENVION-01,12.69,2068.5,16.0,79.4,7.34,0
2024-01-03T18:10:00Z,EXT-SENVION-01,8.5,1109.4,10.72,63.95,4.9,0
2024-01-03T18:20:00Z,EXT-SENVION-01,9.93,1755.3,13.04,71.59,7.06,0
2024-01-03T18:30:00Z,EXT-SENVION-01,1.73,0.0,0.0,49.11,5.93,0
2024-01-03T18:40:00Z,EXT-SENVION-01,15.67,2074.1,16.0,82.68,7.73,0
2024-01-03T18:50:00Z,EXT-SENVION-01,1.83,0.0,0.0,45.21,6.82,0
2024-01-03T19:00:00Z,EXT-SENVION-01,9.26,1437.6,12.09,68.76,6.08,0
2024-01-03T19:10:00Z,EXT-SENVION-01,11.21,2050.0,14.81,78.8,5.71,0
2024-01-03T19:20:00Z,EXT-SENVION-01,6.17,440.2,8.23,52.26,6.27,0
2024-01-03T19:30:00Z,EXT-SENVION-01,2.07,0.0,0.0,47.53,6.88,0
2024-01-03T19:40:00Z,EXT-SENVION-01,4.32,132.6,5.8,50.81,5.56,0
2024-01-03T19:50:00Z,EXT-SENVION-01,5.49,292.7,7.26,53.93,7.8,0
2024-01-03T20:00:00Z,EXT-SENVION-01,3.85,90.3,4.64,49.74,7.85,0
2024-01-03T20:10:00Z,EXT-SENVION-01,14.13,2041.3,16.0,81.48,6.49,0
2024-01-03T20:20:00Z,EXT-SENVION-01,8.46,1084.3,10.89,64.3,7.54,0
2024-01-03T20:30:00Z,EXT-SENVION-01,5.74,317.3,7.55,51.61,7.07,0
2024-01-03T20:40:00Z,EXT-SENVION-01,6.72,557.4,8.75,54.33,6.41,0
2024-01-03T20:50:00Z,EXT-SENVION-01,4.02,108.2,5.5,52.26,8.49,0
2024-01-03T21:00:00Z,EXT-SENVION-01,8.42,1057.3,10.88,62.58,6.46,0
2024-01-03T21:10:00Z,EXT-SENVION-01,6.19,423.1,8.16,53.8,9.04,0
2024-01-03T21:20:00Z,EXT-SENVION-01,4.1,124.9,5.11,52.4,8.08,0
2024-01-03T21:30:00Z,EXT-SENVION-01,6.85,558.4,8.76,58.39,9.09,0
2024-01-03T21:40:00Z,EXT-SENVION-01,8.62,1131.7,11.37,69.0,8.47,0
2024-01-03T21:50:00Z,EXT-SENVION-01,2.2,0.0,0.0,51.76,9.95,0
2024-01-03T22:00:00Z,EXT-SENVION-01,10.14,1863.6,12.76,76.43,9.61,0
2024-01-03T22:10:00Z,EXT-SENVION-01,9.64,1594.2,12.71,75.48,9.02,0
2024-01-03T22:20:00Z,EXT-SENVION-01,3.64,111.4,4.73,50.51,8.71,0
2024-01-03T22:30:00Z,EXT-SENVION-01,1.38,0.0,0.0,52.16,11.26,0
2024-01-03T22:40:00Z,EXT-SENVION-01,9.01,1331.8,11.66,72.53,10.45,0
2024-01-03T22:50:00Z,EXT-SENVION-01,8.77,1222.1,11.34,69.16,9.99,0
2024-01-03T23:00:00Z,EXT-SENVION-01,4.83,210.7,6.39,55.85,11.7,0
2024-01-03T23:10:00Z,EXT-SENVION-01,9.32,1436.0,12.09,75.45,9.14,0
2024-01-03T23:20:00Z,EXT-SENVION-01,8.03,953.4,10.58,65.18,11.29,0
2024-01-03T23:30:00Z,EXT-SENVION-01,11.45,2050.0,14.93,78.41,11.15,0
2024-01-03T23:40:00Z,EXT-SENVION-01,4.13,123.3,5.31,52.91,12.32,0
2024-01-03T23:50:00Z,EXT-SENVION-01,11.19,2050.0,14.52,81.32,10.1,0
2024-01-04T00:00:00Z,EXT-SENVION-01,5.0,236.0,6.16,53.77,11.11,0
2024-01-04T00:10:00Z,EXT-SENVION-01,10.88,2050.0,14.46,83.62,13.0,0
2024-01-04T00:20:00Z,EXT-SENVION-01,6.83,559.1,8.57,60.31,12.54,0
2024-01-04T00:30:00Z,EXT-SENVION-01,12.99,2077.0,16.0,84.68,13.77,0
2024-01-04T00:40:00Z,EXT-SENVION-01,4.54,200.1,5.9,54.51,15.15,0
2024-01-04T00:50:00Z,EXT-SENVION-01,8.27,1002.8,10.95,64.97,14.58,0
2024-01-04T01:00:00Z,EXT-SENVION-01,11.54,2050.0,15.17,83.07,13.45,0
2024-01-04T01:10:00Z,EXT-SENVION-01,5.28,235.1,6.8,57.55,14.6,0
2024-01-04T01:20:00Z,EXT-SENVION-01,18.27,2031.2,16.0,81.64,15.38,0
2024-01-04T01:30:00Z,EXT-SENVION-01,5.88,360.4,7.23,55.93,13.05,0
2024-01-04T01:40:00Z,EXT-SENVION-01,2.93,0.0,0.0,52.84,16.05,0
2024-01-04T01:50:00Z,EXT-SENVION-01,2.41,0.0,0.0,51.47,13.26,0
2024-01-04T02:00:00Z,EXT-SENVION-01,6.38,441.9,8.3,60.88,15.47,0
2024-01-04T02:10:00Z,EXT-SENVION-01,3.72,76.5,4.99,54.47,16.75,0
2024-01-04T02:20:00Z,EXT-SENVION-01,2.73,0.0,0.0,50.34,14.31,0
2024-01-04T02:30:00Z,EXT-SENVION-01,2.8,0.0,0.0,50.92,15.5,0
2024-01-04T02:40:00Z,EXT-SENVION-01,2.58,0.0,0.0,54.26,16.33,0
2024-01-04T02:50:00Z,EXT-SENVION-01,7.75,842.0,9.66,68.19,17.18,0
2024-01-04T03:00:00Z,EXT-SENVION-01,8.62,1183.2,11.4,67.92,16.67,0
2024-01-04T03:10:00Z,EXT-SENVION-01,6.0,414.1,7.94,58.62,16.67,0
2024-01-04T03:20:00Z,EXT-SENVION-01,1.11,0.0,0.0,54.94,16.19,0
2024-01-04T03:30:00Z,EXT-SENVION-01,12.64,2067.6,16.0,84.48,15.35,0
2024-01-04T03:40:00Z,EXT-SENVION-01,6.67,519.5,8.41,61.28,15.34,0
2024-01-04T03:50:00Z,EXT-SENVION-01,13.17,2057.2,16.0,85.13,17.43,0
2024-01-04T04:00:00Z,EXT-SENVION-01,6.57,496.3,8.76,62.71,17.68,0
2024-01-04T04:10:00Z,EXT-SENVION-01,5.09,209.0,6.66,57.17,19.15,0
2024-01-04T04:20:00Z,EXT-SENVION-01,2.78,0.0,0.0,52.49,17.62,0
2024-01-04T04:30:00Z,EXT-SENVION-01,1.24,0.0,0.0,54.32,17.06,0
2024-01-04T04:40:00Z,EXT-SENVION-01,1.94,0.0,0.0,52.8,16.88,0
2024-01-04T04:50:00Z,EXT-SENVION-01,7.05,636.1,8.94,65.4,19.26,0
2024-01-04T05:00:00Z,EXT-SENVION-01,8.58,1142.9,10.92,69.57,19.19,0
2024-01-04T05:10:00Z,EXT-SENVION-01,5.02,203.8,6.86,56.32,17.07,0
2024-01-04T05:20:00Z,EXT-SENVION-01,4.21,84.8,5.81,53.85,18.15,0
2024-01-04T05:30:00Z,EXT-SENVION-01,6.86,570.3,9.05,62.1,18.27,0
2024-01-04T05:40:00Z,EXT-SENVION-01,9.47,1495.3,12.45,77.21,18.32,0
2024-01-04T05:50:00Z,EXT-SENVION-01,6.95,575.4,8.75,61.51,16.92,0
2024-01-04T06:00:00Z,EXT-SENVION-01,10.57,2050.0,13.61,87.33,20.03,0
2024-01-04T06:10:00Z,EXT-SENVION-01,7.84,820.4,9.85,66.59,19.25,0
2024-01-04T06:20:00Z,EXT-SENVION-01,6.98,625.0,9.28,66.2,18.62,0
2024-01-04T06:30:00Z,EXT-SENVION-01,6.97,591.6,8.85,61.79,18.44,0
2024-01-04T06:40:00Z,EXT-SENVION-01,10.73,2050.0,14.25,82.24,17.3,0
2024-01-04T06:50:00Z,EXT-SENVION-01,4.07,147.9,5.2,56.92,18.01,0
2024-01-04T07:00:00Z,EXT-SENVION-01,2.98,0.0,0.0,54.13,19.24,0
2024-01-04T07:10:00Z,EXT-SENVION-01,13.03,2033.2,16.0,85.05,19.47,0
2024-01-04T07:20:00Z,EXT-SENVION-01,7.12,651.4,9.2,63.95,17.32,0
2024-01-04T07:30:00Z,EXT-SENVION-01,8.98,1289.0,11.62,72.8,16.59,0
2024-01-04T07:40:00Z,EXT-SENVION-01,14.77,2066.6,16.0,82.84,17.16,0
2024-01-04T07:50:00Z,EXT-SENVION-01,1.88,0.0,0.0,55.98,19.62,0
2024-01-04T08:00:00Z,EXT-SENVION-01,9.65,1611.1,12.47,79.78,17.46,0
2024-01-04T08:10:00Z,EXT-SENVION-01,7.15,634.1,9.2,63.28,16.19,0
2024-01-04T08:20:00Z,EXT-SENVION-01,12.53,2029.8,16.0,81.66,17.94,0
2024-01-04T08:30:00Z,EXT-SENVION-01,8.66,1151.3,11.15,68.65,15.94,0
2024-01-04T08:40:00Z,EXT-SENVION-01,2.66,0.0,0.0,53.65,16.63,0
2024-01-04T08:50:00Z,EXT-SENVION-01,12.98,2057.3,16.0,84.17,15.34,0
2024-01-04T09:00:00Z,EXT-SENVION-01,6.21,395.6,8.03,58.75,14.8,0
2024-01-04T09:10:00Z,EXT-SENVION-01,3.38,78.9,4.71,53.81,17.52,0
2024-01-04T09:20:00Z,EXT-SENVION-01,7.41,709.5,9.56,61.63,15.84,0
2024-01-04T09:30:00Z,EXT-SENVION-01,12.54,2054.6,16.0,87.0,15.9,0
2024-01-04T09:40:00Z,EXT-SENVION-01,4.27,119.5,5.36,55.38,15.24,0
2024-01-04T09:50:00Z,EXT-SENVION-01,5.47,296.8,6.91,58.41,13.79,0
2024-01-04T10:00:00Z,EXT-SENVION-01,3.56,71.0,4.55,55.57,16.56,0
2024-01-04T10:10:00Z,EXT-SENVION-01,5.78,362.2,7.28,59.76,16.4,0
2024-01-04T10:20:00Z,EXT-SENVION-01,3.99,128.2,5.76,53.12,13.07,0
2024-01-04T10:30:00Z,EXT-SENVION-01,5.14,258.3,6.49,54.42,13.67,0
2024-01-04T10:40:00Z,EXT-SENVION-01,7.97,890.9,10.76,66.87,14.22,0
2024-01-04T10:50:00Z,EXT-SENVION-01,5.32,294.5,6.89,55.2,13.3,0
2024-01-04T11:00:00Z,EXT-SENVION-01,9.82,1678.0,13.03,74.19,12.69,0
2024-01-04T11:10:00Z,EXT-SENVION-01,10.26,1930.3,12.71,79.69,13.61,0
2024-01-04T11:20:00Z,EXT-SENVION-01,4.08,140.5,5.21,51.52,11.88,0
2024-01-04T11:30:00Z,EXT-SENVION-01,11.66,2050.0,15.02,82.07,13.59,0
2024-01-04T11:40:00Z,EXT-SENVION-01,9.85,1674.1,12.72,77.73,13.14,0
2024-01-04T11:50:00Z,EXT-SENVION-01,9.41,1495.9,12.13,70.89,11.42,0
2024-01-04T12:00:00Z,EXT-SENVION-01,2.43,0.0,0.0,50.27,11.57,0
2024-01-04T12:10:00Z,EXT-SENVION-01,9.03,1349.1,11.82,71.3,12.7,0
2024-01-04T12:20:00Z,EXT-SENVION-01,6.99,599.4,9.0,59.27,11.33,0
2024-01-04T12:30:00Z,EXT-SENVION-01,7.56,793.8,9.91,62.72,10.55,0
2024-01-04T12:40:00Z,EXT-SENVION-01,9.83,1637.2,12.89,76.9,11.0,0
2024-01-04T12:50:00Z,EXT-SENVION-01,10.87,2050.0,13.7,81.5,9.35,0
2024-01-04T13:00:00Z,EXT-SENVION-01,8.28,978.7,10.77,67.98,11.07,0
2024-01-04T13:10:00Z,EXT-SENVION-01,4.26,152.9,5.42,53.58,10.97,0
2024-01-04T13:20:00Z,EXT-SENVION-01,6.71,560.8,8.51,58.11,10.59,0
2024-01-04T13:30:00Z,EXT-SENVION-01,3.91,110.1,4.97,51.62,10.61,0
2024-01-04T13:40:00Z,EXT-SENVION-01,6.57,485.7,8.37,57.92,9.1,0
2024-01-04T13:50:00Z,EXT-SENVION-01,2.4,0.0,0.0,47.79,8.87,0
2024-01-04T14:00:00Z,EXT-SENVION-01,5.0,194.7,6.27,52.67,9.13,0
2024-01-04T14:10:00Z,EXT-SENVION-01,6.25,419.8,8.1,56.84,8.77,0
2024-01-04T14:20:00Z,EXT-SENVION-01,6.32,472.4,8.38,58.38,10.31,0
2024-01-04T14:30:00Z,EXT-SENVION-01,4.86,186.4,6.23,51.3,7.8,0
2024-01-04T14:40:00Z,EXT-SENVION-01,9.87,1709.2,12.74,76.05,8.55,0
2024-01-04T14:50:00Z,EXT-SENVION-01,3.67,93.0,4.27,49.96,9.43,0
2024-01-04T15:00:00Z,EXT-SENVION-01,4.21,143.7,5.2,53.76,8.73,0
2024-01-04T15:10:00Z,EXT-SENVION-01,5.36,306.9,7.18,52.62,7.74,0
2024-01-04T15:20:00Z,EXT-SENVION-01,6.79,535.5,8.85,59.8,7.67,0
2024-01-04T15:30:00Z,EXT-SENVION-01,13.08,2041.8,16.0,79.08,7.19,0
2024-01-04T15:40:00Z,EXT-SENVION-01,10.21,1911.9,12.87,78.21,8.24,0
2024-01-04T15:50:00Z,EXT-SENVION-01,5.28,256.5,7.32,51.85,9.22,0
2024-01-04T16:00:00Z,EXT-SENVION-01,10.58,2050.0,13.3,76.98,6.48,0
2024-01-04T16:10:00Z,EXT-SENVION-01,1.74,0.0,0.0,47.72,5.26,0
2024-01-04T16:20:00Z,EXT-SENVION-01,8.24,1026.0,10.71,61.77,6.4,0
2024-01-04T16:30:00Z,EXT-SENVION-01,11.08,2050.0,14.03,78.58,5.33,0
2024-01-04T16:40:00Z,EXT-SENVION-01,1.39,0.0,0.0,49.34,3.73,0
2024-01-04T16:50:00Z,EXT-SENVION-01,6.18,423.8,8.18,53.57,5.06,0
2024-01-04T17:00:00Z,EXT-SENVION-01,1.9,0.0,0.0,49.04,6.23,0
2024-01-04T17:10:00Z,EXT-SENVION-01,7.44,722.4,10.09,57.14,5.91,0
2024-01-04T17:20:00Z,EXT-SENVION-01,5.1,217.4,6.95,51.78,5.13,0
2024-01-04T17:30:00Z,EXT-SENVION-01,4.58,189.5,6.04,49.01,5.61,0
2024-01-04T17:40:00Z,EXT-SENVION-01,5.94,379.4,7.59,54.36,5.44,0
2024-01-04T17:50:00Z,EXT-SENVION-01,5.2,221.0,6.69,50.62,6.02,0
2024-01-04T18:00:00Z,EXT-SENVION-01,8.05,943.9,10.69,63.53,5.83,0
2024-01-04T18:10:00Z,EXT-SENVION-01,4.37,167.8,5.31,48.48,4.9,0
2024-01-04T18:20:00Z,EXT-SENVION-01,3.26,29.9,4.08,49.31,5.28,0
2024-01-04T18:30:00Z,EXT-SENVION-01,13.52,2057.5,16.0,77.58,6.73,0
2024-01-04T18:40:00Z,EXT-SENVION-01,15.73,2027.3,16.0,79.14,5.64,0
2024-01-04T18:50:00Z,EXT-SENVION-01,5.2,226.4,6.65,51.06,4.7,0
2024-01-04T19:00:00Z,EXT-SENVION-01,11.73,2050.0,15.38,79.4,6.07,0
2024-01-04T19:10:00Z,EXT-SENVION-01,6.52,491.1,8.24,53.74,6.49,0
2024-01-04T19:20:00Z,EXT-SENVION-01,6.95,600.8,9.28,59.85,8.01,0
2024-01-04T19:30:00Z,EXT-SENVION-01,4.18,139.2,5.55,49.99,6.59,0
2024-01-04T19:40:00Z,EXT-SENVION-01,9.42,1498.8,12.37,69.91,6.38,0
2024-01-04T19:50:00Z,EXT-SENVION-01,3.18,64.9,4.34,46.8,6.14,0
2024-01-04T20:00:00Z,EXT-SENVION-01,10.33,1977.9,13.56,79.37,8.2,0
2024-01-04T20:10:00Z,EXT-SENVION-01,9.35,1484.9,11.99,72.17,7.9,0
2024-01-04T20:20:00Z,EXT-SENVION-01,3.75,53.6,4.98,52.72,6.98,0
2024-01-04T20:30:00Z,EXT-SENVION-01,3.16,44.1,4.47,50.37,7.26,0
2024-01-04T20:40:00Z,EXT-SENVION-01,8.37,1076.1,11.44,64.95,7.74,0
2024-01-04T20:50:00Z,EXT-SENVION-01,6.84,574.5,9.1,58.85,9.27,0
2024-01-04T21:00:00Z,EXT-SENVION-01,8.32,1023.0,10.8,65.36,7.98,0
2024-01-04T21:10:00Z,EXT-SENVION-01,14.67,2042.9,16.0,79.41,7.37,0
2024-01-04T21:20:00Z,EXT-SENVION-01,5.42,319.7,6.79,54.38,7.0,0
2024-01-04T21:30:00Z,EXT-SENVION-01,5.1,232.0,6.57,51.69,7.7,0
2024-01-04T21:40:00Z,EXT-SENVION-01,2.29,0.0,0.0,50.48,8.89,0
2024-01-04T21:50:00Z,EXT-SENVION-01,1.97,0.0,0.0,53.19,10.29,0
2024-01-04T22:00:00Z,EXT-SENVION-01,8.67,1163.8,11.31,67.82,8.9,0
2024-01-04T22:10:00Z,EXT-SENVION-01,11.49,2050.0,14.68,79.42,8.1,0
2024-01-04T22:20:00Z,EXT-SENVION-01,7.21,694.3,9.39,61.44,10.89,0
2024-01-04T22:30:00Z,EXT-SENVION-01,13.46,2049.1,16.0,81.05,8.27,0
2024-01-04T22:40:00Z,EXT-SENVION-01,6.2,390.0,8.08,58.99,11.44,0
2024-01-04T22:50:00Z,EXT-SENVION-01,15.8,2044.7,16.0,80.39,11.12,0
2024-01-04T23:00:00Z,EXT-SENVION-01,6.16,402.0,7.61,57.28,8.72,0
2024-01-04T23:10:00Z,EXT-SENVION-01,5.54,353.2,7.26,54.66,9.93,0
2024-01-04T23:20:00Z,EXT-SENVION-01,6.58,496.2,8.52,58.04,10.47,0
2024-01-04T23:30:00Z,EXT-SENVION-01,4.82,208.0,6.38,53.49,11.28,0
