farm,dataset_file,event_id,turbine_id,label,description,detector,feature_policy,n_rows,n_train,n_pred,n_event_rows,alarms_count,coverage_fbeta,accuracy,earliness_ws,max_criticality,event_detected,first_alarm_idx,first_alarm_in_window,lead_time_days
Wind Farm C,78.csv,78,turb_78,anomaly_event,,RAI_CHAMPION,care_common,53146,52560,586,298,7,0.0,,0.0134,4,False,68,True,-0.47
Wind Farm C,79.csv,79,turb_79,anomaly_event,,RAI_CHAMPION,care_common,53281,52560,721,289,119,0.0,,0.2247,115,True,314,True,-1.18
Wind Farm C,30.csv,30,turb_30,anomaly_event,,RAI_CHAMPION,care_common,56111,52560,3551,3263,2453,0.0547,,0.7538,2077,True,103,True,-0.72
Wind Farm C,33.csv,33,turb_33,anomaly_event,,RAI_CHAMPION,care_common,55873,52560,3313,2881,365,0.0027,,0.103,136,True,467,True,-1.24
Wind Farm C,11.csv,11,turb_11,anomaly_event,,RAI_CHAMPION,care_common,56437,52416,4021,3157,437,0.1451,,0.1202,137,True,220,True,-1.53
Wind Farm C,44.csv,44,turb_44,anomaly_event,,RAI_CHAMPION,care_common,63003,52560,10443,9435,609,0.0017,,0.0277,304,True,0,False,1.0
Wind Farm C,49.csv,49,turb_49,anomaly_event,,RAI_CHAMPION,care_common,53014,51408,1606,598,60,0.0,,0.0,29,False,1300,False,-6.03
Wind Farm C,31.csv,31,turb_31,anomaly_event,,RAI_CHAMPION,care_common,54589,52560,2029,1021,463,0.0219,,0.565,273,True,354,True,-0.46
Wind Farm C,67.csv,67,turb_67,anomaly_event,,RAI_CHAMPION,care_common,61489,52560,8929,8353,150,0.0006,,0.0129,52,False,13,False,0.91
Wind Farm C,9.csv,9,turb_9,anomaly_event,,RAI_CHAMPION,care_common,56029,52560,3469,3037,41,0.0,,0.0012,24,False,2268,True,-12.75
Wind Farm C,91.csv,91,turb_91,anomaly_event,,RAI_CHAMPION,care_common,56608,52560,4048,2896,317,0.0,,0.024,262,True,2627,True,-17.24
Wind Farm C,5.csv,5,turb_5,anomaly_event,,RAI_CHAMPION,care_common,52795,52128,667,523,208,0.0,,0.2188,142,True,10,False,0.93
Wind Farm C,90.csv,90,turb_90,anomaly_event,,RAI_CHAMPION,care_common,54880,52560,2320,1744,295,0.0,,0.1163,205,True,661,True,-2.59
Wind Farm C,70.csv,70,turb_70,anomaly_event,,RAI_CHAMPION,care_common,56038,52560,3478,2902,163,0.0,,0.0163,115,True,7,True,-0.05
Wind Farm C,35.csv,35,turb_35,anomaly_event,,RAI_CHAMPION,care_common,52615,51408,1207,919,0,0.0,,0.0,0,False,,False,
Wind Farm C,16.csv,16,turb_16,anomaly_event,,RAI_CHAMPION,care_common,53568,51264,2304,2160,1359,0.0322,,0.6898,956,True,122,True,-0.85
Wind Farm C,76.csv,76,turb_76,anomaly_event,,RAI_CHAMPION,care_common,52086,51264,822,246,91,0.0,,0.1133,44,False,328,True,-0.28
Wind Farm C,55.csv,55,turb_55,anomaly_event,,RAI_CHAMPION,care_native,55753,52560,3193,2473,97,0.0329,,0.0322,61,False,310,True,-0.15
Wind Farm C,81.csv,81,turb_81,anomaly_event,,RAI_CHAMPION,care_native,53932,52560,1372,364,157,0.0,,0.2677,151,True,323,True,-1.24
Wind Farm C,47.csv,47,turb_47,anomaly_event,,RAI_CHAMPION,care_native,53993,52416,1577,713,18,0.0,,0.0081,5,False,22,True,-0.15
Wind Farm C,12.csv,12,turb_12,anomaly_event,,RAI_CHAMPION,care_native,56107,52560,3547,3259,124,0.0017,,0.0405,46,False,0,True,0.0
Wind Farm C,4.csv,4,turb_4,anomaly_event,,RAI_CHAMPION,care_native,56449,52560,3889,2737,186,0.0,,0.002,155,True,608,True,-1.22
Wind Farm C,18.csv,18,turb_18,anomaly_event,,RAI_CHAMPION,care_native,52848,51120,1728,576,555,0.0,,0.0005,485,True,841,True,-3.84
Wind Farm C,28.csv,28,turb_28,anomaly_event,,RAI_CHAMPION,care_native,55918,52560,3358,2926,84,0.0,,0.0383,37,False,1087,True,-6.55
Wind Farm C,39.csv,39,turb_39,anomaly_event,,RAI_CHAMPION,care_native,53727,52560,1167,735,430,0.0,,0.5091,375,True,501,True,-1.48
Wind Farm C,66.csv,66,turb_66,anomaly_event,,RAI_CHAMPION,care_native,53503,51696,1807,943,46,0.0,,0.0651,39,False,224,True,-1.56
Wind Farm C,15.csv,15,turb_15,anomaly_event,,RAI_CHAMPION,care_native,54433,51696,2737,2449,0,0.0,,0.0,0,False,,False,
Wind Farm C,78.csv,78,turb_78,anomaly_event,,RAI_CHAMPION,care_native,53146,52560,586,298,7,0.0,,0.0134,4,False,68,True,-0.47
Wind Farm C,79.csv,79,turb_79,anomaly_event,,RAI_CHAMPION,care_native,53281,52560,721,289,119,0.0,,0.2247,115,True,314,True,-1.18
Wind Farm C,30.csv,30,turb_30,anomaly_event,,RAI_CHAMPION,care_native,56111,52560,3551,3263,2453,0.0547,,0.7538,2077,True,103,True,-0.72
Wind Farm C,33.csv,33,turb_33,anomaly_event,,RAI_CHAMPION,care_native,55873,52560,3313,2881,365,0.0027,,0.103,136,True,467,True,-1.24
Wind Farm C,11.csv,11,turb_11,anomaly_event,,RAI_CHAMPION,care_native,56437,52416,4021,3157,437,0.1451,,0.1202,137,True,220,True,-1.53
Wind Farm C,44.csv,44,turb_44,anomaly_event,,RAI_CHAMPION,care_native,63003,52560,10443,9435,609,0.0017,,0.0277,304,True,0,False,1.0
Wind Farm C,49.csv,49,turb_49,anomaly_event,,RAI_CHAMPION,care_native,53014,51408,1606,598,60,0.0,,0.0,29,False,1300,False,-6.03
Wind Farm C,31.csv,31,turb_31,anomaly_event,,RAI_CHAMPION,care_native,54589,52560,2029,1021,463,0.0219,,0.565,273,True,354,True,-0.46
Wind Farm C,67.csv,67,turb_67,anomaly_event,,RAI_CHAMPION,care_native,61489,52560,8929,8353,150,0.0006,,0.0129,52,False,13,False,0.91
Wind Farm C,9.csv,9,turb_9,anomaly_event,,RAI_CHAMPION,care_native,56029,52560,3469,3037,41,0.0,,0.0012,24,False,2268,True,-12.75
Wind Farm C,91.csv,91,turb_91,anomaly_event,,RAI_CHAMPION,care_native,56608,52560,4048,2896,317,0.0,,0.024,262,True,2627,True,-17.24
Wind Farm C,5.csv,5,turb_5,anomaly_event,,RAI_CHAMPION,care_native,52795,52128,667,523,208,0.0,,0.2188,142,True,10,False,0.93
Wind Farm C,90.csv,90,turb_90,anomaly_event,,RAI_CHAMPION,care_native,54880,52560,2320,1744,295,0.0,,0.1163,205,True,661,True,-2.59
Wind Farm C,70.csv,70,turb_70,anomaly_event,,RAI_CHAMPION,care_native,56038,52560,3478,2902,163,0.0,,0.0163,115,True,7,True,-0.05
Wind Farm C,35.csv,35,turb_35,anomaly_event,,RAI_CHAMPION,care_native,52615,51408,1207,919,0,0.0,,0.0,0,False,,False,
Wind Farm C,16.csv,16,turb_16,anomaly_event,,RAI_CHAMPION,care_native,53568,51264,2304,2160,1359,0.0322,,0.6898,956,True,122,True,-0.85
Wind Farm C,76.csv,76,turb_76,anomaly_event,,RAI_CHAMPION,care_native,52086,51264,822,246,91,0.0,,0.1133,44,False,328,True,-0.28
Wind Farm C,55.csv,55,turb_55,anomaly_event,,ZSCORE_REFERENCE,care_common,55753,52560,3193,2473,103,0.1693,,0.055,9,False,930,True,-4.46
Wind Farm C,81.csv,81,turb_81,anomaly_event,,ZSCORE_REFERENCE,care_common,53932,52560,1372,364,89,0.5453,,0.22,2,False,99,False,0.31
Wind Farm C,47.csv,47,turb_47,anomaly_event,,ZSCORE_REFERENCE,care_common,53993,52416,1577,713,156,0.0077,,0.0033,6,False,401,True,-2.78
Wind Farm C,12.csv,12,turb_12,anomaly_event,,ZSCORE_REFERENCE,care_common,56107,52560,3547,3259,3,0.0051,,0.0012,0,False,1331,True,-9.24
Wind Farm C,4.csv,4,turb_4,anomaly_event,,ZSCORE_REFERENCE,care_common,56449,52560,3889,2737,0,0.0,,0.0,0,False,,False,
Wind Farm C,18.csv,18,turb_18,anomaly_event,,ZSCORE_REFERENCE,care_common,52848,51120,1728,576,64,0.0351,,0.0082,10,False,572,True,-1.97
Wind Farm C,28.csv,28,turb_28,anomaly_event,,ZSCORE_REFERENCE,care_common,55918,52560,3358,2926,0,0.0,,0.0,0,False,,False,
Wind Farm C,39.csv,39,turb_39,anomaly_event,,ZSCORE_REFERENCE,care_common,53727,52560,1167,735,5,0.0,,0.0068,4,False,744,True,-3.17
Wind Farm C,66.csv,66,turb_66,anomaly_event,,ZSCORE_REFERENCE,care_common,53503,51696,1807,943,19,0.15,,0.024,10,False,1,True,-0.01
Wind Farm C,15.csv,15,turb_15,anomaly_event,,ZSCORE_REFERENCE,care_common,54433,51696,2737,2449,24,0.0456,,0.0078,0,False,173,False,0.8
Wind Farm C,78.csv,78,turb_78,anomaly_event,,ZSCORE_REFERENCE,care_common,53146,52560,586,298,0,0.0,,0.0,0,False,,False,
Wind Farm C,79.csv,79,turb_79,anomaly_event,,ZSCORE_REFERENCE,care_common,53281,52560,721,289,0,0.0,,0.0,0,False,,False,
Wind Farm C,30.csv,30,turb_30,anomaly_event,,ZSCORE_REFERENCE,care_common,56111,52560,3551,3263,532,0.2026,,0.1045,180,True,0,True,0.0
Wind Farm C,33.csv,33,turb_33,anomaly_event,,ZSCORE_REFERENCE,care_common,55873,52560,3313,2881,0,0.0,,0.0,0,False,,False,
Wind Farm C,11.csv,11,turb_11,anomaly_event,,ZSCORE_REFERENCE,care_common,56437,52416,4021,3157,2,0.0024,,0.0006,1,False,745,True,-5.17
Wind Farm C,44.csv,44,turb_44,anomaly_event,,ZSCORE_REFERENCE,care_common,63003,52560,10443,9435,6,0.0023,,0.0004,2,False,3518,True,-23.43
Wind Farm C,49.csv,49,turb_49,anomaly_event,,ZSCORE_REFERENCE,care_common,53014,51408,1606,598,46,0.2182,,0.0759,0,False,156,False,1.92
Wind Farm C,31.csv,31,turb_31,anomaly_event,,ZSCORE_REFERENCE,care_common,54589,52560,2029,1021,54,0.108,,0.047,22,False,140,False,1.03
Wind Farm C,67.csv,67,turb_67,anomaly_event,,ZSCORE_REFERENCE,care_common,61489,52560,8929,8353,459,0.191,,0.05,39,False,0,False,1.0
Wind Farm C,9.csv,9,turb_9,anomaly_event,,ZSCORE_REFERENCE,care_common,56029,52560,3469,3037,0,0.0,,0.0,0,False,,False,
Wind Farm C,91.csv,91,turb_91,anomaly_event,,ZSCORE_REFERENCE,care_common,56608,52560,4048,2896,117,0.0276,,0.0082,4,False,1624,True,-10.28
Wind Farm C,5.csv,5,turb_5,anomaly_event,,ZSCORE_REFERENCE,care_common,52795,52128,667,523,132,0.1496,,0.1622,50,False,0,False,1.0
Wind Farm C,90.csv,90,turb_90,anomaly_event,,ZSCORE_REFERENCE,care_common,54880,52560,2320,1744,5,0.0,,0.0,5,False,2114,False,-12.68
Wind Farm C,70.csv,70,turb_70,anomaly_event,,ZSCORE_REFERENCE,care_common,56038,52560,3478,2902,3,0.0057,,0.0014,0,False,939,True,-6.52
Wind Farm C,35.csv,35,turb_35,anomaly_event,,ZSCORE_REFERENCE,care_common,52615,51408,1207,919,5,0.0276,,0.0073,0,False,308,True,-0.14
Wind Farm C,16.csv,16,turb_16,anomaly_event,,ZSCORE_REFERENCE,care_common,53568,51264,2304,2160,166,0.0141,,0.0472,93,True,738,True,-5.12
Wind Farm C,76.csv,76,turb_76,anomaly_event,,ZSCORE_REFERENCE,care_common,52086,51264,822,246,98,0.3005,,0.1319,37,False,2,False,1.99
Wind Farm C,55.csv,55,turb_55,anomaly_event,,ZSCORE_REFERENCE,care_native,55753,52560,3193,2473,2856,0.7657,,0.8811,107,True,0,False,2.0
Wind Farm C,81.csv,81,turb_81,anomaly_event,,ZSCORE_REFERENCE,care_native,53932,52560,1372,364,1306,0.1889,,0.9267,184,True,2,False,0.99
Wind Farm C,47.csv,47,turb_47,anomaly_event,,ZSCORE_REFERENCE,care_native,53993,52416,1577,713,1577,0.5112,,1.0,58,False,0,True,0.0
Wind Farm C,12.csv,12,turb_12,anomaly_event,,ZSCORE_REFERENCE,care_native,56107,52560,3547,3259,3547,0.9285,,1.0,314,True,0,True,0.0
Wind Farm C,4.csv,4,turb_4,anomaly_event,,ZSCORE_REFERENCE,care_native,56449,52560,3889,2737,3440,0.7783,,0.8693,358,True,0,False,3.0
Wind Farm C,18.csv,18,turb_18,anomaly_event,,ZSCORE_REFERENCE,care_native,52848,51120,1728,576,1715,0.6684,,1.0,819,True,0,False,2.0
Wind Farm C,28.csv,28,turb_28,anomaly_event,,ZSCORE_REFERENCE,care_native,55918,52560,3358,2926,3358,0.906,,1.0,675,True,0,False,1.0
Wind Farm C,39.csv,39,turb_39,anomaly_event,,ZSCORE_REFERENCE,care_native,53727,52560,1167,735,1167,0.421,,1.0,509,True,0,False,2.0
Wind Farm C,66.csv,66,turb_66,anomaly_event,,ZSCORE_REFERENCE,care_native,53503,51696,1807,943,1752,0.2018,,0.9887,803,True,0,True,0.0
Wind Farm C,15.csv,15,turb_15,anomaly_event,,ZSCORE_REFERENCE,care_native,54433,51696,2737,2449,2535,0.8989,,0.9243,28,False,0,False,2.0
Wind Farm C,78.csv,78,turb_78,anomaly_event,,ZSCORE_REFERENCE,care_native,53146,52560,586,298,586,0.5646,,1.0,95,True,0,True,0.0
Wind Farm C,79.csv,79,turb_79,anomaly_event,,ZSCORE_REFERENCE,care_native,53281,52560,721,289,698,0.3424,,0.9954,127,True,0,False,1.0
Wind Farm C,30.csv,30,turb_30,anomaly_event,,ZSCORE_REFERENCE,care_native,56111,52560,3551,3263,3551,0.6559,,1.0,2834,True,0,True,0.0
Wind Farm C,33.csv,33,turb_33,anomaly_event,,ZSCORE_REFERENCE,care_native,55873,52560,3313,2881,3303,0.8874,,1.0,1192,True,0,False,2.0
Wind Farm C,11.csv,11,turb_11,anomaly_event,,ZSCORE_REFERENCE,care_native,56437,52416,4021,3157,4021,1.0,,1.0,1920,True,0,True,0.0
Wind Farm C,44.csv,44,turb_44,anomaly_event,,ZSCORE_REFERENCE,care_native,63003,52560,10443,9435,10398,0.9458,,0.9996,985,True,0,False,1.0
Wind Farm C,49.csv,49,turb_49,anomaly_event,,ZSCORE_REFERENCE,care_native,53014,51408,1606,598,1495,0.5933,,0.912,504,True,0,False,3.0
Wind Farm C,31.csv,31,turb_31,anomaly_event,,ZSCORE_REFERENCE,care_native,54589,52560,2029,1021,1973,0.2279,,0.9987,806,True,0,False,2.0
Wind Farm C,67.csv,67,turb_67,anomaly_event,,ZSCORE_REFERENCE,care_native,61489,52560,8929,8353,8899,0.9547,,0.9955,320,True,0,False,1.0
Wind Farm C,9.csv,9,turb_9,anomaly_event,,ZSCORE_REFERENCE,care_native,56029,52560,3469,3037,3469,0.9118,,1.0,234,True,0,False,3.0
Wind Farm C,91.csv,91,turb_91,anomaly_event,,ZSCORE_REFERENCE,care_native,56608,52560,4048,2896,4048,0.7395,,1.0,502,True,0,False,1.0
Wind Farm C,5.csv,5,turb_5,anomaly_event,,ZSCORE_REFERENCE,care_native,52795,52128,667,523,652,0.8028,,0.9668,352,True,0,False,1.0
Wind Farm C,90.csv,90,turb_90,anomaly_event,,ZSCORE_REFERENCE,care_native,54880,52560,2320,1744,2289,0.803,,0.9939,386,True,0,False,2.0
Wind Farm C,70.csv,70,turb_70,anomaly_event,,ZSCORE_REFERENCE,care_native,56038,52560,3478,2902,3478,0.8526,,1.0,276,True,0,True,0.0
Wind Farm C,35.csv,35,turb_35,anomaly_event,,ZSCORE_REFERENCE,care_native,52615,51408,1207,919,1200,0.9493,,0.9914,263,True,0,False,2.0
Wind Farm C,16.csv,16,turb_16,anomaly_event,,ZSCORE_REFERENCE,care_native,53568,51264,2304,2160,2304,0.7273,,1.0,1859,True,0,True,0.0
Wind Farm C,76.csv,76,turb_76,anomaly_event,,ZSCORE_REFERENCE,care_native,52086,51264,822,246,822,0.3352,,1.0,154,True,0,False,2.0
